onset	duration	is_target	trial_type
 200.500000 	0.5	0	blank
 201.000000 	0.5	0	blank
 201.500000 	0.5	0	blank
 202.000000 	0.5	0	blank
 202.500000 	0.5	0	blank
 203.000000 	0.5	0	blank
 203.500000 	0.5	0	blank
 204.000000 	0.5	0	body
 204.500000 	0.5	0	body
 205.000000 	0.5	1	scrambled
 205.500000 	0.5	0	body
 206.000000 	0.5	0	body
 206.500000 	0.5	0	body
 207.000000 	0.5	0	body
 207.500000 	0.5	0	body
 208.000000 	0.5	0	limb
 208.500000 	0.5	0	limb
 209.000000 	0.5	0	limb
 209.500000 	0.5	0	limb
 210.000000 	0.5	0	limb
 210.500000 	0.5	0	limb
 211.000000 	0.5	0	limb
 211.500000 	0.5	0	limb
 212.000000 	0.5	0	word
 212.500000 	0.5	0	word
 213.000000 	0.5	0	word
 213.500000 	0.5	1	scrambled
 214.000000 	0.5	0	word
 214.500000 	0.5	0	word
 215.000000 	0.5	0	word
 215.500000 	0.5	0	word
 216.000000 	0.5	0	word
 216.500000 	0.5	0	word
 217.000000 	0.5	0	word
 217.500000 	0.5	0	word
 218.000000 	0.5	0	word
 218.500000 	0.5	0	word
 219.000000 	0.5	0	word
 219.500000 	0.5	0	word
 220.000000 	0.5	0	house
 220.500000 	0.5	0	house
 221.000000 	0.5	0	house
 221.500000 	0.5	0	house
 222.000000 	0.5	0	house
 222.500000 	0.5	0	house
 223.000000 	0.5	0	house
 223.500000 	0.5	0	house
 224.000000 	0.5	0	house
 224.500000 	0.5	0	house
 225.000000 	0.5	0	house
 225.500000 	0.5	0	house
 226.000000 	0.5	0	house
 226.500000 	0.5	0	house
 227.000000 	0.5	0	house
 227.500000 	0.5	0	house
 228.000000 	0.5	0	body
 228.500000 	0.5	0	body
 229.000000 	0.5	0	body
 229.500000 	0.5	0	body
 230.000000 	0.5	0	body
 230.500000 	0.5	0	body
 231.000000 	0.5	0	body
 231.500000 	0.5	0	body
 232.000000 	0.5	0	place
 232.500000 	0.5	0	place
 233.000000 	0.5	0	place
 233.500000 	0.5	0	place
 234.000000 	0.5	0	place
 234.500000 	0.5	0	place
 235.000000 	0.5	0	place
 235.500000 	0.5	0	place
 236.000000 	0.5	0	house
 236.500000 	0.5	0	house
 237.000000 	0.5	0	house
 237.500000 	0.5	0	house
 238.000000 	0.5	0	house
 238.500000 	0.5	0	house
 239.000000 	0.5	0	house
 239.500000 	0.5	0	house
 240.000000 	0.5	0	number
 240.500000 	0.5	0	number
 241.000000 	0.5	0	number
 241.500000 	0.5	1	scrambled
 242.000000 	0.5	0	number
 242.500000 	0.5	0	number
 243.000000 	0.5	0	number
 243.500000 	0.5	0	number
 244.000000 	0.5	0	number
 244.500000 	0.5	0	number
 245.000000 	0.5	0	number
 245.500000 	0.5	0	number
 246.000000 	0.5	0	number
 246.500000 	0.5	0	number
 247.000000 	0.5	0	number
 247.500000 	0.5	0	number
 248.000000 	0.5	0	body
 248.500000 	0.5	0	body
 249.000000 	0.5	1	scrambled
 249.500000 	0.5	0	body
 250.000000 	0.5	0	body
 250.500000 	0.5	0	body
 251.000000 	0.5	0	body
 251.500000 	0.5	0	body
 252.000000 	0.5	0	blank
 252.500000 	0.5	0	blank
 253.000000 	0.5	0	blank
 253.500000 	0.5	0	blank
 254.000000 	0.5	0	blank
 254.500000 	0.5	0	blank
 255.000000 	0.5	0	blank
 255.500000 	0.5	0	blank
 256.000000 	0.5	0	blank
 256.500000 	0.5	0	blank
 257.000000 	0.5	0	blank
 257.500000 	0.5	0	blank
 258.000000 	0.5	0	blank
 258.500000 	0.5	0	blank
 259.000000 	0.5	0	blank
 259.500000 	0.5	0	blank
 260.000000 	0.5	0	place
 260.500000 	0.5	0	place
 261.000000 	0.5	0	place
 261.500000 	0.5	0	place
 262.000000 	0.5	0	place
 262.500000 	0.5	0	place
 263.000000 	0.5	0	place
 263.500000 	0.5	0	place
 264.000000 	0.5	0	guitar
 264.500000 	0.5	0	guitar
 265.000000 	0.5	0	guitar
 265.500000 	0.5	0	guitar
 266.000000 	0.5	0	guitar
 266.500000 	0.5	0	guitar
 267.000000 	0.5	0	guitar
 267.500000 	0.5	1	scrambled
 268.000000 	0.5	0	word
 268.500000 	0.5	0	word
 269.000000 	0.5	0	word
 269.500000 	0.5	0	word
 270.000000 	0.5	0	word
 270.500000 	0.5	0	word
 271.000000 	0.5	0	word
 271.500000 	0.5	0	word
 272.000000 	0.5	0	car
 272.500000 	0.5	0	car
 273.000000 	0.5	0	car
 273.500000 	0.5	0	car
 274.000000 	0.5	0	car
 274.500000 	0.5	0	car
 275.000000 	0.5	1	scrambled
 275.500000 	0.5	0	car
 276.000000 	0.5	0	place
 276.500000 	0.5	0	place
 277.000000 	0.5	0	place
 277.500000 	0.5	0	place
 278.000000 	0.5	1	scrambled
 278.500000 	0.5	0	place
 279.000000 	0.5	0	place
 279.500000 	0.5	0	place
 280.000000 	0.5	0	face
 280.500000 	0.5	0	face
 281.000000 	0.5	0	face
 281.500000 	0.5	0	face
 282.000000 	0.5	0	face
 282.500000 	0.5	0	face
 283.000000 	0.5	0	face
 283.500000 	0.5	0	face
 284.000000 	0.5	0	house
 284.500000 	0.5	1	scrambled
 285.000000 	0.5	0	house
 285.500000 	0.5	0	house
 286.000000 	0.5	0	house
 286.500000 	0.5	0	house
 287.000000 	0.5	0	house
 287.500000 	0.5	0	house
 288.000000 	0.5	0	limb
 288.500000 	0.5	0	limb
 289.000000 	0.5	0	limb
 289.500000 	0.5	0	limb
 290.000000 	0.5	0	limb
 290.500000 	0.5	0	limb
 291.000000 	0.5	1	scrambled
 291.500000 	0.5	0	limb
 292.000000 	0.5	0	guitar
 292.500000 	0.5	0	guitar
 293.000000 	0.5	0	guitar
 293.500000 	0.5	0	guitar
 294.000000 	0.5	0	guitar
 294.500000 	0.5	0	guitar
 295.000000 	0.5	0	guitar
 295.500000 	0.5	0	guitar
 296.000000 	0.5	0	car
 296.500000 	0.5	0	car
 297.000000 	0.5	0	car
 297.500000 	0.5	0	car
 298.000000 	0.5	0	car
 298.500000 	0.5	0	car
 299.000000 	0.5	0	car
 299.500000 	0.5	0	car
 300.000000 	0.5	0	blank
 300.500000 	0.5	0	blank
 301.000000 	0.5	0	blank
 301.500000 	0.5	0	blank
 302.000000 	0.5	0	blank
 302.500000 	0.5	0	blank
 303.000000 	0.5	0	blank
 303.500000 	0.5	0	blank
 304.000000 	0.5	0	blank
 304.500000 	0.5	0	blank
 305.000000 	0.5	0	blank
 305.500000 	0.5	0	blank
 306.000000 	0.5	0	blank
 306.500000 	0.5	0	blank
 307.000000 	0.5	0	blank
 307.500000 	0.5	0	blank
 308.000000 	0.5	0	blank
 308.500000 	0.5	0	blank
 309.000000 	0.5	0	blank
 309.500000 	0.5	0	blank
 310.000000 	0.5	0	blank
 310.500000 	0.5	0	blank
 311.000000 	0.5	0	blank
 311.500000 	0.5	0	blank
