onset	duration	is_target	trial_type
 200.500000 	0.5	0	limb
 201.000000 	0.5	0	limb
 201.500000 	0.5	0	limb
 202.000000 	0.5	0	limb
 202.500000 	0.5	0	limb
 203.000000 	0.5	0	limb
 203.500000 	0.5	0	limb
 204.000000 	0.5	0	guitar
 204.500000 	0.5	0	guitar
 205.000000 	0.5	0	guitar
 205.500000 	0.5	0	guitar
 206.000000 	0.5	0	guitar
 206.500000 	0.5	0	guitar
 207.000000 	0.5	0	guitar
 207.500000 	0.5	0	guitar
 208.000000 	0.5	0	number
 208.500000 	0.5	0	number
 209.000000 	0.5	0	number
 209.500000 	0.5	0	number
 210.000000 	0.5	0	number
 210.500000 	0.5	0	number
 211.000000 	0.5	0	number
 211.500000 	0.5	0	number
 212.000000 	0.5	0	blank
 212.500000 	0.5	0	blank
 213.000000 	0.5	0	blank
 213.500000 	0.5	0	blank
 214.000000 	0.5	0	blank
 214.500000 	0.5	0	blank
 215.000000 	0.5	0	blank
 215.500000 	0.5	0	blank
 216.000000 	0.5	0	number
 216.500000 	0.5	0	number
 217.000000 	0.5	0	number
 217.500000 	0.5	1	scrambled
 218.000000 	0.5	0	number
 218.500000 	0.5	0	number
 219.000000 	0.5	0	number
 219.500000 	0.5	0	number
 220.000000 	0.5	0	limb
 220.500000 	0.5	0	limb
 221.000000 	0.5	0	limb
 221.500000 	0.5	0	limb
 222.000000 	0.5	0	limb
 222.500000 	0.5	0	limb
 223.000000 	0.5	1	scrambled
 223.500000 	0.5	0	limb
 224.000000 	0.5	0	body
 224.500000 	0.5	0	body
 225.000000 	0.5	0	body
 225.500000 	0.5	0	body
 226.000000 	0.5	0	body
 226.500000 	0.5	0	body
 227.000000 	0.5	0	body
 227.500000 	0.5	0	body
 228.000000 	0.5	0	number
 228.500000 	0.5	0	number
 229.000000 	0.5	0	number
 229.500000 	0.5	0	number
 230.000000 	0.5	0	number
 230.500000 	0.5	0	number
 231.000000 	0.5	0	number
 231.500000 	0.5	0	number
 232.000000 	0.5	0	place
 232.500000 	0.5	0	place
 233.000000 	0.5	0	place
 233.500000 	0.5	0	place
 234.000000 	0.5	0	place
 234.500000 	0.5	0	place
 235.000000 	0.5	0	place
 235.500000 	0.5	0	place
 236.000000 	0.5	0	blank
 236.500000 	0.5	0	blank
 237.000000 	0.5	0	blank
 237.500000 	0.5	0	blank
 238.000000 	0.5	0	blank
 238.500000 	0.5	0	blank
 239.000000 	0.5	0	blank
 239.500000 	0.5	0	blank
 240.000000 	0.5	0	face
 240.500000 	0.5	0	face
 241.000000 	0.5	0	face
 241.500000 	0.5	0	face
 242.000000 	0.5	0	face
 242.500000 	0.5	0	face
 243.000000 	0.5	0	face
 243.500000 	0.5	0	face
 244.000000 	0.5	0	car
 244.500000 	0.5	0	car
 245.000000 	0.5	0	car
 245.500000 	0.5	0	car
 246.000000 	0.5	0	car
 246.500000 	0.5	0	car
 247.000000 	0.5	0	car
 247.500000 	0.5	1	scrambled
 248.000000 	0.5	0	face
 248.500000 	0.5	0	face
 249.000000 	0.5	0	face
 249.500000 	0.5	0	face
 250.000000 	0.5	1	scrambled
 250.500000 	0.5	0	face
 251.000000 	0.5	0	face
 251.500000 	0.5	0	face
 252.000000 	0.5	0	number
 252.500000 	0.5	0	number
 253.000000 	0.5	0	number
 253.500000 	0.5	0	number
 254.000000 	0.5	0	number
 254.500000 	0.5	1	scrambled
 255.000000 	0.5	0	number
 255.500000 	0.5	0	number
 256.000000 	0.5	0	limb
 256.500000 	0.5	0	limb
 257.000000 	0.5	0	limb
 257.500000 	0.5	0	limb
 258.000000 	0.5	0	limb
 258.500000 	0.5	0	limb
 259.000000 	0.5	1	scrambled
 259.500000 	0.5	0	limb
 260.000000 	0.5	0	car
 260.500000 	0.5	0	car
 261.000000 	0.5	0	car
 261.500000 	0.5	0	car
 262.000000 	0.5	0	car
 262.500000 	0.5	1	scrambled
 263.000000 	0.5	0	car
 263.500000 	0.5	0	car
 264.000000 	0.5	0	number
 264.500000 	0.5	0	number
 265.000000 	0.5	0	number
 265.500000 	0.5	0	number
 266.000000 	0.5	0	number
 266.500000 	0.5	0	number
 267.000000 	0.5	1	scrambled
 267.500000 	0.5	0	number
 268.000000 	0.5	0	word
 268.500000 	0.5	0	word
 269.000000 	0.5	0	word
 269.500000 	0.5	0	word
 270.000000 	0.5	1	scrambled
 270.500000 	0.5	0	word
 271.000000 	0.5	0	word
 271.500000 	0.5	0	word
 272.000000 	0.5	0	word
 272.500000 	0.5	0	word
 273.000000 	0.5	0	word
 273.500000 	0.5	0	word
 274.000000 	0.5	0	word
 274.500000 	0.5	0	word
 275.000000 	0.5	0	word
 275.500000 	0.5	0	word
 276.000000 	0.5	0	face
 276.500000 	0.5	0	face
 277.000000 	0.5	0	face
 277.500000 	0.5	0	face
 278.000000 	0.5	0	face
 278.500000 	0.5	1	scrambled
 279.000000 	0.5	0	face
 279.500000 	0.5	0	face
 280.000000 	0.5	0	limb
 280.500000 	0.5	0	limb
 281.000000 	0.5	0	limb
 281.500000 	0.5	0	limb
 282.000000 	0.5	0	limb
 282.500000 	0.5	0	limb
 283.000000 	0.5	1	scrambled
 283.500000 	0.5	0	limb
 284.000000 	0.5	0	limb
 284.500000 	0.5	0	limb
 285.000000 	0.5	0	limb
 285.500000 	0.5	0	limb
 286.000000 	0.5	0	limb
 286.500000 	0.5	0	limb
 287.000000 	0.5	0	limb
 287.500000 	0.5	0	limb
 288.000000 	0.5	0	face
 288.500000 	0.5	0	face
 289.000000 	0.5	0	face
 289.500000 	0.5	0	face
 290.000000 	0.5	0	face
 290.500000 	0.5	1	scrambled
 291.000000 	0.5	0	face
 291.500000 	0.5	0	face
 292.000000 	0.5	0	face
 292.500000 	0.5	0	face
 293.000000 	0.5	0	face
 293.500000 	0.5	0	face
 294.000000 	0.5	0	face
 294.500000 	0.5	0	face
 295.000000 	0.5	0	face
 295.500000 	0.5	0	face
 296.000000 	0.5	0	house
 296.500000 	0.5	0	house
 297.000000 	0.5	0	house
 297.500000 	0.5	0	house
 298.000000 	0.5	0	house
 298.500000 	0.5	0	house
 299.000000 	0.5	0	house
 299.500000 	0.5	0	house
 300.000000 	0.5	0	blank
 300.500000 	0.5	0	blank
 301.000000 	0.5	0	blank
 301.500000 	0.5	0	blank
 302.000000 	0.5	0	blank
 302.500000 	0.5	0	blank
 303.000000 	0.5	0	blank
 303.500000 	0.5	0	blank
 304.000000 	0.5	0	blank
 304.500000 	0.5	0	blank
 305.000000 	0.5	0	blank
 305.500000 	0.5	0	blank
 306.000000 	0.5	0	blank
 306.500000 	0.5	0	blank
 307.000000 	0.5	0	blank
 307.500000 	0.5	0	blank
 308.000000 	0.5	0	blank
 308.500000 	0.5	0	blank
 309.000000 	0.5	0	blank
 309.500000 	0.5	0	blank
 310.000000 	0.5	0	blank
 310.500000 	0.5	0	blank
 311.000000 	0.5	0	blank
 311.500000 	0.5	0	blank
