onset	duration	is_target	trial_type
 200.000000 	0.5	0	blank
 200.500000 	0.5	0	blank
 201.000000 	0.5	0	blank
 201.500000 	0.5	0	blank
 202.000000 	0.5	0	blank
 202.500000 	0.5	0	blank
 203.000000 	0.5	0	blank
 203.500000 	0.5	0	blank
 204.000000 	0.5	0	word
 204.500000 	0.5	0	word
 205.000000 	0.5	1	scrambled
 205.500000 	0.5	0	word
 206.000000 	0.5	0	word
 206.500000 	0.5	0	word
 207.000000 	0.5	0	word
 207.500000 	0.5	0	word
 208.000000 	0.5	0	house
 208.500000 	0.5	0	house
 209.000000 	0.5	0	house
 209.500000 	0.5	0	house
 210.000000 	0.5	0	house
 210.500000 	0.5	0	house
 211.000000 	0.5	0	house
 211.500000 	0.5	0	house
 212.000000 	0.5	0	body
 212.500000 	0.5	0	body
 213.000000 	0.5	0	body
 213.500000 	0.5	0	body
 214.000000 	0.5	0	body
 214.500000 	0.5	0	body
 215.000000 	0.5	0	body
 215.500000 	0.5	0	body
 216.000000 	0.5	0	face
 216.500000 	0.5	0	face
 217.000000 	0.5	0	face
 217.500000 	0.5	0	face
 218.000000 	0.5	0	face
 218.500000 	0.5	1	scrambled
 219.000000 	0.5	0	face
 219.500000 	0.5	0	face
 220.000000 	0.5	0	limb
 220.500000 	0.5	0	limb
 221.000000 	0.5	0	limb
 221.500000 	0.5	0	limb
 222.000000 	0.5	0	limb
 222.500000 	0.5	0	limb
 223.000000 	0.5	0	limb
 223.500000 	0.5	0	limb
 224.000000 	0.5	0	face
 224.500000 	0.5	0	face
 225.000000 	0.5	0	face
 225.500000 	0.5	0	face
 226.000000 	0.5	0	face
 226.500000 	0.5	0	face
 227.000000 	0.5	0	face
 227.500000 	0.5	0	face
 228.000000 	0.5	0	house
 228.500000 	0.5	0	house
 229.000000 	0.5	0	house
 229.500000 	0.5	1	scrambled
 230.000000 	0.5	0	house
 230.500000 	0.5	0	house
 231.000000 	0.5	0	house
 231.500000 	0.5	0	house
 232.000000 	0.5	0	blank
 232.500000 	0.5	0	blank
 233.000000 	0.5	0	blank
 233.500000 	0.5	0	blank
 234.000000 	0.5	0	blank
 234.500000 	0.5	0	blank
 235.000000 	0.5	0	blank
 235.500000 	0.5	0	blank
 236.000000 	0.5	0	house
 236.500000 	0.5	0	house
 237.000000 	0.5	0	house
 237.500000 	0.5	0	house
 238.000000 	0.5	0	house
 238.500000 	0.5	1	scrambled
 239.000000 	0.5	0	house
 239.500000 	0.5	0	house
 240.000000 	0.5	0	word
 240.500000 	0.5	0	word
 241.000000 	0.5	0	word
 241.500000 	0.5	0	word
 242.000000 	0.5	0	word
 242.500000 	0.5	0	word
 243.000000 	0.5	0	word
 243.500000 	0.5	0	word
 244.000000 	0.5	0	face
 244.500000 	0.5	0	face
 245.000000 	0.5	1	scrambled
 245.500000 	0.5	0	face
 246.000000 	0.5	0	face
 246.500000 	0.5	0	face
 247.000000 	0.5	0	face
 247.500000 	0.5	0	face
 248.000000 	0.5	0	limb
 248.500000 	0.5	0	limb
 249.000000 	0.5	0	limb
 249.500000 	0.5	0	limb
 250.000000 	0.5	0	limb
 250.500000 	0.5	0	limb
 251.000000 	0.5	0	limb
 251.500000 	0.5	1	scrambled
 252.000000 	0.5	0	blank
 252.500000 	0.5	0	blank
 253.000000 	0.5	0	blank
 253.500000 	0.5	0	blank
 254.000000 	0.5	0	blank
 254.500000 	0.5	0	blank
 255.000000 	0.5	0	blank
 255.500000 	0.5	0	blank
 256.000000 	0.5	0	house
 256.500000 	0.5	0	house
 257.000000 	0.5	0	house
 257.500000 	0.5	0	house
 258.000000 	0.5	0	house
 258.500000 	0.5	0	house
 259.000000 	0.5	0	house
 259.500000 	0.5	0	house
 260.000000 	0.5	0	face
 260.500000 	0.5	0	face
 261.000000 	0.5	0	face
 261.500000 	0.5	0	face
 262.000000 	0.5	0	face
 262.500000 	0.5	0	face
 263.000000 	0.5	0	face
 263.500000 	0.5	0	face
 264.000000 	0.5	0	place
 264.500000 	0.5	0	place
 265.000000 	0.5	0	place
 265.500000 	0.5	0	place
 266.000000 	0.5	0	place
 266.500000 	0.5	0	place
 267.000000 	0.5	0	place
 267.500000 	0.5	1	scrambled
 268.000000 	0.5	0	house
 268.500000 	0.5	0	house
 269.000000 	0.5	0	house
 269.500000 	0.5	0	house
 270.000000 	0.5	0	house
 270.500000 	0.5	0	house
 271.000000 	0.5	0	house
 271.500000 	0.5	0	house
 272.000000 	0.5	0	blank
 272.500000 	0.5	0	blank
 273.000000 	0.5	0	blank
 273.500000 	0.5	0	blank
 274.000000 	0.5	0	blank
 274.500000 	0.5	0	blank
 275.000000 	0.5	0	blank
 275.500000 	0.5	0	blank
 276.000000 	0.5	0	face
 276.500000 	0.5	0	face
 277.000000 	0.5	0	face
 277.500000 	0.5	0	face
 278.000000 	0.5	0	face
 278.500000 	0.5	0	face
 279.000000 	0.5	0	face
 279.500000 	0.5	0	face
 280.000000 	0.5	0	face
 280.500000 	0.5	0	face
 281.000000 	0.5	0	face
 281.500000 	0.5	0	face
 282.000000 	0.5	0	face
 282.500000 	0.5	0	face
 283.000000 	0.5	0	face
 283.500000 	0.5	0	face
 284.000000 	0.5	0	number
 284.500000 	0.5	0	number
 285.000000 	0.5	0	number
 285.500000 	0.5	0	number
 286.000000 	0.5	0	number
 286.500000 	0.5	0	number
 287.000000 	0.5	0	number
 287.500000 	0.5	0	number
 288.000000 	0.5	0	blank
 288.500000 	0.5	0	blank
 289.000000 	0.5	0	blank
 289.500000 	0.5	0	blank
 290.000000 	0.5	0	blank
 290.500000 	0.5	0	blank
 291.000000 	0.5	0	blank
 291.500000 	0.5	0	blank
 292.000000 	0.5	0	face
 292.500000 	0.5	0	face
 293.000000 	0.5	0	face
 293.500000 	0.5	0	face
 294.000000 	0.5	0	face
 294.500000 	0.5	0	face
 295.000000 	0.5	1	scrambled
 295.500000 	0.5	0	face
 296.000000 	0.5	0	face
 296.500000 	0.5	0	face
 297.000000 	0.5	0	face
 297.500000 	0.5	0	face
 298.000000 	0.5	0	face
 298.500000 	0.5	0	face
 299.000000 	0.5	1	scrambled
 299.500000 	0.5	0	face
 300.000000 	0.5	0	blank
 300.500000 	0.5	0	blank
 301.000000 	0.5	0	blank
 301.500000 	0.5	0	blank
 302.000000 	0.5	0	blank
 302.500000 	0.5	0	blank
 303.000000 	0.5	0	blank
 303.500000 	0.5	0	blank
 304.000000 	0.5	0	blank
 304.500000 	0.5	0	blank
 305.000000 	0.5	0	blank
 305.500000 	0.5	0	blank
 306.000000 	0.5	0	blank
 306.500000 	0.5	0	blank
 307.000000 	0.5	0	blank
 307.500000 	0.5	0	blank
 308.000000 	0.5	0	blank
 308.500000 	0.5	0	blank
 309.000000 	0.5	0	blank
 309.500000 	0.5	0	blank
 310.000000 	0.5	0	blank
 310.500000 	0.5	0	blank
 311.000000 	0.5	0	blank
 311.500000 	0.5	0	blank
